"particip,surveyyear,age,ethnicit,gender,targend,adjectiv,value"
"248,1996,19,White,Women,men,faithful,1"
"248,1996,19,White,Women,men,industrious,1"
"248,1996,19,White,Women,men,inhibited,1"
"248,1996,19,White,Women,men,intelligent,1"
"248,1996,19,White,Women,men,loyal to family ties,1"
"248,1996,19,White,Women,men,nationalistic,1"
"248,1996,19,White,Women,men,progressive,1"
"248,1996,19,White,Women,men,quiet,1"
"248,1996,19,White,Women,men,religious,1"
"248,1996,19,White,Women,men,reserved,1"
"248,1996,19,White,Women,men,scientifically-minded,1"
"248,1996,19,White,Women,men,shy,1"
"248,1996,19,White,Women,men,traditional,1"
"248,1996,19,White,Women,women,ambitious,1"
"248,1996,19,White,Women,women,artistic,1"
"248,1996,19,White,Women,women,attractive,1"
"248,1996,19,White,Women,women,courteous,1"
"248,1996,19,White,Women,women,efficient,1"
"248,1996,19,White,Women,women,faithful,1"
"248,1996,19,White,Women,women,intelligent,1"
"248,1996,19,White,Women,women,loyal to family ties,1"
"248,1996,19,White,Women,women,nationalistic,1"
"248,1996,19,White,Women,women,neat,1"
"248,1996,19,White,Women,women,quiet,1"
"248,1996,19,White,Women,women,reserved,1"
"248,1996,19,White,Women,women,shy,1"
"248,1996,19,White,Women,women,traditional,1"
"249,1996,19,Multiracial,Men,men,artistic,1"
"249,1996,19,Multiracial,Men,men,conventional,1"
"249,1996,19,Multiracial,Men,men,courteous,1"
"249,1996,19,Multiracial,Men,men,exotic,1"
"249,1996,19,Multiracial,Men,men,industrious,1"
"249,1996,19,Multiracial,Men,men,intelligent,1"
"249,1996,19,Multiracial,Men,men,loyal to family ties,1"
"249,1996,19,Multiracial,Men,men,nationalistic,1"
"249,1996,19,Multiracial,Men,men,practical,1"
"249,1996,19,Multiracial,Men,men,quiet,1"
"249,1996,19,Multiracial,Men,men,scientifically-minded,1"
"249,1996,19,Multiracial,Men,men,shy,1"
"249,1996,19,Multiracial,Men,men,traditional,1"
"249,1996,19,Multiracial,Men,men,unaggressive,1"
"249,1996,19,Multiracial,Men,women,artistic,1"
"249,1996,19,Multiracial,Men,women,conservative,1"
"249,1996,19,Multiracial,Men,women,courteous,1"
"249,1996,19,Multiracial,Men,women,exotic,1"
"249,1996,19,Multiracial,Men,women,faithful,1"
"249,1996,19,Multiracial,Men,women,humorless,1"
"249,1996,19,Multiracial,Men,women,inhibited,1"
"249,1996,19,Multiracial,Men,women,intelligent,1"
"249,1996,19,Multiracial,Men,women,loyal to family ties,1"
"249,1996,19,Multiracial,Men,women,nationalistic,1"
"249,1996,19,Multiracial,Men,women,neat,1"
"249,1996,19,Multiracial,Men,women,quiet,1"
"249,1996,19,Multiracial,Men,women,reserved,1"
"249,1996,19,Multiracial,Men,women,scientifically-minded,1"
"249,1996,19,Multiracial,Men,women,shy,1"
"249,1996,19,Multiracial,Men,women,traditional,1"
"249,1996,19,Multiracial,Men,women,unaggressive,1"
"250,1996,20,White,Men,men,ambitious,1"
"250,1996,20,White,Men,men,conceited,1"
"250,1996,20,White,Men,men,conventional,1"
"250,1996,20,White,Men,men,courteous,1"
"250,1996,20,White,Men,men,deceitful,1"
"250,1996,20,White,Men,men,evasive,1"
"250,1996,20,White,Men,men,intelligent,1"
"250,1996,20,White,Men,men,loyal to family ties,1"
"250,1996,20,White,Men,men,materialistic,1"
"250,1996,20,White,Men,men,meditative,1"
"250,1996,20,White,Men,men,progressive,1"
"250,1996,20,White,Men,men,quiet,1"
"250,1996,20,White,Men,men,reserved,1"
"250,1996,20,White,Men,men,rude,1"
"250,1996,20,White,Men,men,scientifically-minded,1"
"250,1996,20,White,Men,men,secretive,1"
"250,1996,20,White,Men,men,shrewd,1"
"250,1996,20,White,Men,men,sophisticated,1"
"250,1996,20,White,Men,men,straightforward,1"
"250,1996,20,White,Men,men,suspicious,1"
"250,1996,20,White,Men,men,unaggressive,1"
"250,1996,20,White,Men,women,arrogant,1"
"250,1996,20,White,Men,women,artistic,1"
"250,1996,20,White,Men,women,deceitful,1"
"250,1996,20,White,Men,women,happy-go-lucky,1"
"250,1996,20,White,Men,women,humorless,1"
"250,1996,20,White,Men,women,imitative,1"
"250,1996,20,White,Men,women,intelligent,1"
"250,1996,20,White,Men,women,materialistic,1"
"250,1996,20,White,Men,women,meditative,1"
"250,1996,20,White,Men,women,nationalistic,1"
"250,1996,20,White,Men,women,progressive,1"
"250,1996,20,White,Men,women,radical,1"
"250,1996,20,White,Men,women,revengeful,1"
"250,1996,20,White,Men,women,secretive,1"
"250,1996,20,White,Men,women,shy,1"
"250,1996,20,White,Men,women,traditional,1"
"250,1996,20,White,Men,women,unaggressive,1"
"257,1996,19,Asian,Women,men,ambitious,1"
"257,1996,19,Asian,Women,men,conservative,1"
"257,1996,19,Asian,Women,men,conventional,1"
"257,1996,19,Asian,Women,men,courteous,1"
"257,1996,19,Asian,Women,men,efficient,1"
"257,1996,19,Asian,Women,men,faithful,1"
"257,1996,19,Asian,Women,men,intelligent,1"
"257,1996,19,Asian,Women,men,loyal to family ties,1"
"257,1996,19,Asian,Women,men,nationalistic,1"
"257,1996,19,Asian,Women,men,neat,1"
"257,1996,19,Asian,Women,men,practical,1"
"257,1996,19,Asian,Women,men,quiet,1"
"257,1996,19,Asian,Women,men,reserved,1"
"257,1996,19,Asian,Women,men,scientifically-minded,1"
"257,1996,19,Asian,Women,men,shy,1"
"257,1996,19,Asian,Women,men,traditional,1"
"257,1996,19,Asian,Women,men,unaggressive,1"
"257,1996,19,Asian,Women,women,artistic,1"
"257,1996,19,Asian,Women,women,attractive,1"
"257,1996,19,Asian,Women,women,conservative,1"
"257,1996,19,Asian,Women,women,conventional,1"
"257,1996,19,Asian,Women,women,intelligent,1"
"257,1996,19,Asian,Women,women,nationalistic,1"
"257,1996,19,Asian,Women,women,neat,1"
"257,1996,19,Asian,Women,women,quiet,1"
"257,1996,19,Asian,Women,women,religious,1"
"257,1996,19,Asian,Women,women,scientifically-minded,1"
"257,1996,19,Asian,Women,women,shy,1"
"257,1996,19,Asian,Women,women,unaggressive,1"
"257,1996,19,Asian,Women,women,witty,1"
"258,1996,19,White,Men,men,ambitious,1"
"258,1996,19,White,Men,men,conceited,1"
"258,1996,19,White,Men,men,conservative,1"
"258,1996,19,White,Men,men,deceitful,1"
"258,1996,19,White,Men,men,efficient,1"
"258,1996,19,White,Men,men,humorless,1"
"258,1996,19,White,Men,men,industrious,1"
"258,1996,19,White,Men,men,intelligent,1"
"258,1996,19,White,Men,men,loyal to family ties,1"
"258,1996,19,White,Men,men,materialistic,1"
"258,1996,19,White,Men,men,meditative,1"
"258,1996,19,White,Men,men,nationalistic,1"
"258,1996,19,White,Men,men,neat,1"
"258,1996,19,White,Men,men,progressive,1"
"258,1996,19,White,Men,men,promiscuous,1"
"258,1996,19,White,Men,men,quiet,1"
"258,1996,19,White,Men,men,religious,1"
"258,1996,19,White,Men,men,reserved,1"
"258,1996,19,White,Men,men,rude,1"
"258,1996,19,White,Men,men,scientifically-minded,1"
"258,1996,19,White,Men,men,secretive,1"
"258,1996,19,White,Men,men,sensitive,1"
"258,1996,19,White,Men,men,shy,1"
"258,1996,19,White,Men,men,superstitious,1"
"258,1996,19,White,Men,men,suspicious,1"
"258,1996,19,White,Men,men,traditional,1"
"258,1996,19,White,Men,women,attractive,1"
"258,1996,19,White,Men,women,deceitful,1"
"258,1996,19,White,Men,women,effeminate,1"
"258,1996,19,White,Men,women,exotic,1"
"258,1996,19,White,Men,women,neat,1"
"258,1996,19,White,Men,women,promiscuous,1"
"258,1996,19,White,Men,women,radical,1"
"258,1996,19,White,Men,women,revengeful,1"
"258,1996,19,White,Men,women,secretive,1"
"258,1996,19,White,Men,women,shy,1"
"258,1996,19,White,Men,women,suspicious,1"
"258,1996,19,White,Men,women,witty,1"
"259,1996,19,White,Women,men,conservative,1"
"259,1996,19,White,Women,men,efficient,1"
"259,1996,19,White,Women,men,happy-go-lucky,1"
"259,1996,19,White,Women,men,industrious,1"
"259,1996,19,White,Women,men,inhibited,1"
"259,1996,19,White,Women,men,Intelligent,1"
"259,1996,19,White,Women,men,loyal to family ties,1"
"259,1996,19,White,Women,men,meditative,1"
"259,1996,19,White,Women,men,nationalistic,1"
"259,1996,19,White,Women,men,patient,1"
"259,1996,19,White,Women,men,persistent,1"
"259,1996,19,White,Women,men,progressive,1"
"259,1996,19,White,Women,men,quiet,1"
"259,1996,19,White,Women,men,reserved,1"
"259,1996,19,White,Women,men,scientifically-minded,1"
"259,1996,19,White,Women,men,short,1"
"259,1996,19,White,Women,men,shy,1"
"259,1996,19,White,Women,men,smart,1"
"259,1996,19,White,Women,men,superstitious,1"
"259,1996,19,White,Women,men,tradition-loving,1"
"259,1996,19,White,Women,women,artistic,1"
"259,1996,19,White,Women,women,beautiful,1"
"259,1996,19,White,Women,women,conservative,1"
"259,1996,19,White,Women,women,dependent,1"
"259,1996,19,White,Women,women,efficient,1"
"259,1996,19,White,Women,women,happy-go-lucky,1"
"259,1996,19,White,Women,women,industrious,1"
"259,1996,19,White,Women,women,Intelligent,1"
"259,1996,19,White,Women,women,loyal to family ties,1"
"259,1996,19,White,Women,women,neat,1"
"259,1996,19,White,Women,women,persistent,1"
"259,1996,19,White,Women,women,progressive,1"
"259,1996,19,White,Women,women,quiet,1"
"259,1996,19,White,Women,women,religious,1"
"259,1996,19,White,Women,women,sensitive,1"
"259,1996,19,White,Women,women,short,1"
"259,1996,19,White,Women,women,shy,1"
"259,1996,19,White,Women,women,smart,1"
"259,1996,19,White,Women,women,thin,1"
"259,1996,19,White,Women,women,traditional,1"
"259,1996,19,White,Women,women,unagressive,1"
"260,1996,19,White,Women,men,ambitious,1"
"260,1996,19,White,Women,men,conventional,1"
"260,1996,19,White,Women,men,humorless,1"
"260,1996,19,White,Women,men,industrious,1"
"260,1996,19,White,Women,men,intelligent,1"
"260,1996,19,White,Women,men,passionate,1"
"260,1996,19,White,Women,men,promiscuous,1"
"260,1996,19,White,Women,men,religious,1"
"260,1996,19,White,Women,men,scientifically-minded,1"
"260,1996,19,White,Women,men,secretive,1"
"260,1996,19,White,Women,men,shrewd,1"
"260,1996,19,White,Women,men,shy,1"
"260,1996,19,White,Women,men,traditional,1"
"260,1996,19,White,Women,women,courteous,1"
"260,1996,19,White,Women,women,dependent,1"
"260,1996,19,White,Women,women,intelligent,1"
"260,1996,19,White,Women,women,loyal to family ties,1"
"260,1996,19,White,Women,women,quiet,1"
"260,1996,19,White,Women,women,reserved,1"
"260,1996,19,White,Women,women,secretive,1"
"260,1996,19,White,Women,women,sensitive,1"
"260,1996,19,White,Women,women,shy,1"
"260,1996,19,White,Women,women,superstitious,1"
"261,1996,19,White,Men,men,ambitious,1"
"261,1996,19,White,Men,men,arrogant,1"
"261,1996,19,White,Men,men,conservative,1"
"261,1996,19,White,Men,men,conventional,1"
"261,1996,19,White,Men,men,evasive,1"
"261,1996,19,White,Men,men,humorless,1"
"261,1996,19,White,Men,men,industrious,1"
"261,1996,19,White,Men,men,intelligent,1"
"261,1996,19,White,Men,men,loyal to family ties,1"
"261,1996,19,White,Men,men,materialistic,1"
"261,1996,19,White,Men,men,methodical,1"
"261,1996,19,White,Men,men,nationalistic,1"
"261,1996,19,White,Men,men,neat,1"
"261,1996,19,White,Men,men,reserved,1"
"261,1996,19,White,Men,men,rude,1"
"261,1996,19,White,Men,men,scientifically-minded,1"
"261,1996,19,White,Men,men,secretive,1"
"261,1996,19,White,Men,men,traditional,1"
"261,1996,19,White,Men,women,conceited,1"
"261,1996,19,White,Men,women,conservative,1"
"261,1996,19,White,Men,women,dependent,1"
"261,1996,19,White,Men,women,humorless,1"
"261,1996,19,White,Men,women,intelligent,1"
"261,1996,19,White,Men,women,methodical,1"
"261,1996,19,White,Men,women,nationalistic,1"
"261,1996,19,White,Men,women,neat,1"
"261,1996,19,White,Men,women,practical,1"
"261,1996,19,White,Men,women,reserved,1"
"261,1996,19,White,Men,women,shy,1"
"261,1996,19,White,Men,women,traditional,1"
"261,1996,19,White,Men,women,unaggressive,1"
"262,1996,18,White,Women,men,conservative,1"
"262,1996,18,White,Women,men,conventional,1"
"262,1996,18,White,Women,men,evasive,1"
"262,1996,18,White,Women,men,happy-go-lucky,1"
"262,1996,18,White,Women,men,humorless,1"
"262,1996,18,White,Women,men,intelligent,1"
"262,1996,18,White,Women,men,loyal to family ties,1"
"262,1996,18,White,Women,men,quick-tempered,1"
"262,1996,18,White,Women,men,quiet,1"
"262,1996,18,White,Women,men,religious,1"
"262,1996,18,White,Women,men,reserved,1"
"262,1996,18,White,Women,men,scientifically-minded,1"
"262,1996,18,White,Women,women,exotic,1"
"262,1996,18,White,Women,women,gregarious,1"
"262,1996,18,White,Women,women,impulsive,1"
"262,1996,18,White,Women,women,intelligent,1"
"262,1996,18,White,Women,women,quick-tempered,1"
"262,1996,18,White,Women,women,scientifically-minded,1"
"262,1996,18,White,Women,women,sophisticated,1"
"262,1996,18,White,Women,women,straightforward,1"
"263,1996,18,White,Women,men,ambitious,1"
"263,1996,18,White,Women,men,conservative,1"
"263,1996,18,White,Women,men,dependent,1"
"263,1996,18,White,Women,men,effeminate,1"
"263,1996,18,White,Women,men,efficient,1"
"263,1996,18,White,Women,men,humorless,1"
"263,1996,18,White,Women,men,intelligent,1"
"263,1996,18,White,Women,men,loyal to family ties,1"
"263,1996,18,White,Women,men,methodical,1"
"263,1996,18,White,Women,men,nationalistic,1"
"263,1996,18,White,Women,men,neat,1"
"263,1996,18,White,Women,men,persistent,1"
"263,1996,18,White,Women,men,quiet,1"
"263,1996,18,White,Women,men,reserved,1"
"263,1996,18,White,Women,men,scientifically-minded,1"
"263,1996,18,White,Women,men,shy,1"
"263,1996,18,White,Women,men,tradition-loving,1"
"263,1996,18,White,Women,men,unaggressive,1"
"263,1996,18,White,Women,women,courteous,1"
"263,1996,18,White,Women,women,dependent,1"
"263,1996,18,White,Women,women,faithful,1"
"263,1996,18,White,Women,women,honest,1"
"263,1996,18,White,Women,women,nationalistic,1"
"263,1996,18,White,Women,women,neat,1"
"263,1996,18,White,Women,women,practical,1"
"263,1996,18,White,Women,women,quiet,1"
"263,1996,18,White,Women,women,reserved,1"
"263,1996,18,White,Women,women,secretive,1"
"263,1996,18,White,Women,women,shy,1"
"263,1996,18,White,Women,women,traditional,1"
"263,1996,18,White,Women,women,unaggressive,1"
"264,1996,19,White,Women,men,ambitious,1"
"264,1996,19,White,Women,men,asexual,1"
"264,1996,19,White,Women,men,conservative,1"
"264,1996,19,White,Women,men,conventional,1"
"264,1996,19,White,Women,men,efficient,1"
"264,1996,19,White,Women,men,faithful,1"
"264,1996,19,White,Women,men,honest,1"
"264,1996,19,White,Women,men,humorless,1"
"264,1996,19,White,Women,men,industrious,1"
"264,1996,19,White,Women,men,intelligent,1"
"264,1996,19,White,Women,men,loyal to family ties,1"
"264,1996,19,White,Women,men,materialistic,1"
"264,1996,19,White,Women,men,methodical,1"
"264,1996,19,White,Women,men,neat,1"
"264,1996,19,White,Women,men,persistent,1"
"264,1996,19,White,Women,men,practical,1"
"264,1996,19,White,Women,men,progressive,1"
"264,1996,19,White,Women,men,reserved,1"
"264,1996,19,White,Women,men,scientifically-minded,1"
"264,1996,19,White,Women,men,unaggressive,1"
"264,1996,19,White,Women,women,attractive,1"
"264,1996,19,White,Women,women,conservative,1"
"264,1996,19,White,Women,women,conventional,1"
"264,1996,19,White,Women,women,dependent,1"
"264,1996,19,White,Women,women,faithful,1"
"264,1996,19,White,Women,women,intelligent,1"
"264,1996,19,White,Women,women,loyal to family ties,1"
"264,1996,19,White,Women,women,materialistic,1"
"264,1996,19,White,Women,women,methodical,1"
"264,1996,19,White,Women,women,neat,1"
"264,1996,19,White,Women,women,practical,1"
"264,1996,19,White,Women,women,quiet,1"
"264,1996,19,White,Women,women,reserved,1"
"264,1996,19,White,Women,women,secretive,1"
"264,1996,19,White,Women,women,shy,1"
"264,1996,19,White,Women,women,traditional,1"
"265,1996,20,White,Women,men,courteous,1"
"265,1996,20,White,Women,men,industrious,1"
"265,1996,20,White,Women,men,intelligent,1"
"265,1996,20,White,Women,men,loyal to family ties,1"
"265,1996,20,White,Women,men,nationalistic,1"
"265,1996,20,White,Women,men,neat,1"
"265,1996,20,White,Women,men,progressive,1"
"265,1996,20,White,Women,men,quiet,1"
"265,1996,20,White,Women,men,reserved,1"
"265,1996,20,White,Women,men,scientifically-minded,1"
"265,1996,20,White,Women,men,shy,1"
"265,1996,20,White,Women,men,sophisticated,1"
"265,1996,20,White,Women,men,traditional,1"
"265,1996,20,White,Women,men,unaggressive,1"
"265,1996,20,White,Women,women,conservative,1"
"265,1996,20,White,Women,women,intelligent,1"
"265,1996,20,White,Women,women,loyal to family ties,1"
"265,1996,20,White,Women,women,nationalistic,1"
"265,1996,20,White,Women,women,progressive,1"
"265,1996,20,White,Women,women,quiet,1"
"265,1996,20,White,Women,women,reserved,1"
"265,1996,20,White,Women,women,scientifically-minded,1"
"265,1996,20,White,Women,women,sophisticated,1"
"266,1996,18,White,Women,men,athletic,1"
"266,1996,18,White,Women,men,conceited,1"
"266,1996,18,White,Women,men,deceitful,1"
"266,1996,18,White,Women,men,lazy,1"
"266,1996,18,White,Women,men,loyal to family ties,1"
"266,1996,18,White,Women,men,persistent,1"
"266,1996,18,White,Women,men,straightforward,1"
"266,1996,19,White,Women,men,athletic,1"
"266,1996,19,White,Women,men,conceited,1"
"266,1996,19,White,Women,men,deceitful,1"
"266,1996,19,White,Women,men,lazy,1"
"266,1996,19,White,Women,men,loyal to family ties,1"
"266,1996,19,White,Women,men,persistent,1"
"266,1996,19,White,Women,men,straightforward,1"
"266,1996,18,White,Women,women,dependent,1"
"266,1996,18,White,Women,women,happy-go-lucky,1"
"266,1996,18,White,Women,women,lazy,1"
"266,1996,18,White,Women,women,sensitive,1"
"266,1996,18,White,Women,women,shy,1"
"266,1996,18,White,Women,women,straightforward,1"
"266,1996,19,White,Women,women,dependent,1"
"266,1996,19,White,Women,women,happy-go-lucky,1"
"266,1996,19,White,Women,women,lazy,1"
"266,1996,19,White,Women,women,sensitive,1"
"266,1996,19,White,Women,women,shy,1"
"266,1996,19,White,Women,women,straightforward,1"
"267,1996,19,White,Women,men,artistic,1"
"267,1996,19,White,Women,men,conservative,1"
"267,1996,19,White,Women,men,conventional,1"
"267,1996,19,White,Women,men,honest,1"
"267,1996,19,White,Women,men,intelligent,1"
"267,1996,19,White,Women,men,loyal to family ties,1"
"267,1996,19,White,Women,men,nationalistic,1"
"267,1996,19,White,Women,men,neat,1"
"267,1996,19,White,Women,men,persistent,1"
"267,1996,19,White,Women,men,practical,1"
"267,1996,19,White,Women,men,quiet,1"
"267,1996,19,White,Women,men,reserved,1"
"267,1996,19,White,Women,men,scientifically-minded,1"
"267,1996,19,White,Women,women,attractive,1"
"267,1996,19,White,Women,women,conceited,1"
"267,1996,19,White,Women,women,conservative,1"
"267,1996,19,White,Women,women,conventional,1"
"267,1996,19,White,Women,women,conventional,1"
"267,1996,19,White,Women,women,exotic,1"
"267,1996,19,White,Women,women,humorless,1"
"267,1996,19,White,Women,women,intelligent,1"
"267,1996,19,White,Women,women,nationalistic,1"
"267,1996,19,White,Women,women,neat,1"
