particip,surveyyear,age,ethnicit,gender,grade,major,faoccup,maoccup,targend,adjectiv,categories1,categories2,rank,ranking,sit1,sit2,setting,mcodes,tcodes,ocodes,fcode
228,1996,1,3,1,4,3,6,3,women,faithful,7,7,25, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,generous,14,14,7, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,happy-go-lucky,12,12,10, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,honest,10,10,17, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,humorless,11,11,15, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,individualistic,8,8,8, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,industrious,6,6,17, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,inhibited,5,5,19, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,intelligent,1,1,49, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,loyal to family ties,7,7,44,2,home,school,4, , , , 
228,1996,1,3,1,4,3,6,3,women,materialistic,16,16,17, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,methodical,11,11,10, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,nationalistic,16,16,14, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,neat,16,16,39, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,nurturant,14,14,12, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,passionate,3,3,7, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,persistent,11,11,9, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,practical,11,11,22, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,quiet,5,5,52,1,school,work,1, , , , 
228,1996,1,3,1,4,3,6,3,women,religious,16,16,12, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,reserved,5,5,39, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,rude,13,13,2, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,scientifically-minded,1,1,33, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,sensitive,14,14,25,5,school,home,1, , , , 
228,1996,1,3,1,4,3,6,3,women,shy,5,5,46, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,sophisticated,8,8,19, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,straightforward,10,10,8, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,superstitious,16,16,8, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,suspicious,9,9,2, , , , , , , , 
228,1996,1,3,1,4,3,6,3,women,traditional,7,7,39,4,religion,home,5, , , , 
228,1996,1,3,1,4,3,6,3,women,unaggressive,5,5,29, , , , , , , , 
229,1996,4,3,2,3,3,6,0,men,athletic,16,16,4,1,football,basketball,6, , , , 
229,1996,4,3,2,3,3,6,0,men,happy-go-lucky,12,12,7, , , , , , , , 
229,1996,4,3,2,3,3,6,0,men,imitative,16,16,3, , , , , , , , 
229,1996,4,3,2,3,3,6,0,men,impulsive,12,12,4,3,parties,friends,2, , , , 
229,1996,4,3,2,3,3,6,0,men,individualistic,8,8,14,2,dining hall,church,2, , , , 
229,1996,4,3,2,3,3,6,0,men,loyal to family ties,7,7,52, , , , , , , , 
229,1996,4,3,2,3,3,6,0,men,promiscuous,3,3,3,4,parties,dances,2, , , , 
229,1996,4,3,2,3,3,6,0,men,quick-tempered,15,15,9,5,among,enemies, , , , , 
229,1996,4,3,2,3,3,6,0,men,secretive,9,9,26, , , , , , , , 
229,1996,4,3,2,3,3,6,0,men,suspicious,9,9,4, , , , , , , , 
229,1996,4,3,2,3,3,6,0,women,athletic,16,16,3, , , , , , , , 
229,1996,4,3,2,3,3,6,0,women,conceited,13,13,6, , , , , , , , 
229,1996,4,3,2,3,3,6,0,women,impulsive,12,12,3, , , , , , , , 
229,1996,4,3,2,3,3,6,0,women,individualistic,8,8,9,1,church,class,5, , , , 
229,1996,4,3,2,3,3,6,0,women,materialistic,16,16,18,3,about men,shopping,2, , , , 
229,1996,4,3,2,3,3,6,0,women,persistent,11,11,10, , , , , , , , 
229,1996,4,3,2,3,3,6,0,women,quick-tempered,15,15,1,4,issues,boyfriends, , , , , 
229,1996,4,3,2,3,3,6,0,women,radical,8,8,2, , , , , , , , 
229,1996,4,3,2,3,3,6,0,women,religious,16,16,13, , , , , , , , 
229,1996,4,3,2,3,3,6,0,women,revengeful,15,15,2,5,boyfriends,enemies,2, , , , 
229,1996,4,3,2,3,3,6,0,women,straightforward,10,10,9,2,relationships,parties,2, , , , 
230,1996,2,3,2,3,4,28,3,men,artistic,16,16,12, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,courteous,14,14,32, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,deceitful,9,9,12, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,efficient,11,11,57,1,workplace,library,3, , , , 
230,1996,2,3,2,3,4,28,3,men,evasive,9,9,12, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,industrious,6,6,63, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,intelligent,1,1,93, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,loyal to family ties,7,7,86, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,materialistic,16,16,35, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,meditative,16,16,25, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,methodical,11,11,44,3,workplace,home,3, , , , 
230,1996,2,3,2,3,4,28,3,men,nationalistic,16,16,40,5,home,stores,4, , , , 
230,1996,2,3,2,3,4,28,3,men,neat,16,16,69, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,persistent,11,11,45, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,reserved,5,5,66, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,scientifically-minded,1,1,94,2,classroom,workplace,1, , , , 
230,1996,2,3,2,3,4,28,3,men,secretive,9,9,40,4,cafeteria (talking in own language),bars,2, , , , 
230,1996,2,3,2,3,4,28,3,men,shrewd,9,9,30, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,superstitous,16,16,11, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,suspicious,9,9,8, , , , , , , , 
230,1996,2,3,2,3,4,28,3,men,tradition-loving,7,7,8, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,artistic,16,16,26, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,attractive,3,3,36, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,courteous,14,14,40,4,at chinese restauants,at the work place,2, , , , 
230,1996,2,3,2,3,4,28,3,women,deceitful,9,9,5, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,dependent,5,5,34, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,efficient,11,11,30,5,workplace,classroom,3, , , , 
230,1996,2,3,2,3,4,28,3,women,exotic,3,3,30,1,movies,strip bars,8, , , , 
230,1996,2,3,2,3,4,28,3,women,imitative,16,16,7, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,intelligent,1,1,80, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,loyal to family ties,7,7,67,2,movies,writing letters home,8, , , , 
230,1996,2,3,2,3,4,28,3,women,meditative,16,16,16, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,methodical,11,11,17, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,nationalistic,16,16,28, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,neat,16,16,57, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,religious,16,16,18, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,secretive,9,9,37, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,sophisticated,8,8,30, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,superstitious,16,16,12, , , , , , , , 
230,1996,2,3,2,3,4,28,3,women,suspicous,9,9,6,3,in large groups,at home in privacy,2, , , , 
231,1996,2,3,1,3,1,89,10,men,ambitious,6,6,41, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,athletic,16,16,5, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,conservative,7,7,40, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,conventional,7,7,20, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,courteous,14,14,19, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,efficient,11,11,39,2,classroom,office,1, , , , 
231,1996,2,3,1,3,1,89,10,men,honest,10,10,21, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,industrious,6,6,41, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,inhibited,5,5,17, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,intelligent,1,1,57,1,classroom,office,1, , , , 
231,1996,2,3,1,3,1,89,10,men,loyal to family ties,7,7,53,3,home w/ family, ,4, , , , 
231,1996,2,3,1,3,1,89,10,men,meditative,16,16,16, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,neat,16,16,47, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,practical,11,11,28, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,progressive,8,8,24, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,quiet,5,5,53, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,religious,16,16,17, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,reserved,5,5,41,5,classroom,workplace,1, , , , 
231,1996,2,3,1,3,1,89,10,men,rude,13,13,8, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,scientifically-minded,1,1,63,4,classroom,workplace,1, , , , 
231,1996,2,3,1,3,1,89,10,men,secretive,9,9,27, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,shy,5,5,32, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,straightforward,10,10,14, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,traditional,7,7,42, , , , , , , , 
231,1996,2,3,1,3,1,89,10,men,unaggressive,5,5,25, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,arrogant,13,13,3, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,attractive,3,3,23, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,courteous,14,14,28, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,cowardly,5,5,7, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,faithful,7,7,26, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,intelligent,1,1,50, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,loyal to family ties,7,7,45, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,materialistic,16,16,19, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,quiet,5,5,53,2,school, work,1, , , , 
231,1996,2,3,1,3,1,89,10,women,reserved,5,5,40,3,school, work,1, , , , 
231,1996,2,3,1,3,1,89,10,women,sensitive,14,14,26, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,shy,5,5,47, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,sophisticated,8,8,20,5,work,school,3, , , , 
231,1996,2,3,1,3,1,89,10,women,traditional,7,7,40, , , , , , , , 
231,1996,2,3,1,3,1,89,10,women,unaggressive,5,5,30,4,home,work,4, , , , 
231,1996,2,3,1,3,1,89,10,women,witty,1,1,7,1,school,work,1, , , , 
232,1996,2,3,1,3,1,28,99,men,asexual,4,4,6, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,conservative,7,7,41, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,cowardly,5,5,9, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,cruel,15,15,3, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,deceitful,9,9,5,3,war,business, , , , , 
232,1996,2,3,1,3,1,28,99,men,evasive,9,9,8, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,intelligent,1,1,58, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,loyal to family ties,7,7,54,4,strong customs,tight families, , , , , 
232,1996,2,3,1,3,1,28,99,men,materialistic,16,16,25, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,methodical,11,11,32, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,nationalistic,16,16,22, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,progressive,8,8,25, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,quiet,5,5,54, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,scientifically-minded,1,1,64,1,performance in school,MIT,1, , , , 
232,1996,2,3,1,3,1,28,99,men,secretive,9,9,28,2,pearl harbor,business, , , , , 
232,1996,2,3,1,3,1,28,99,men,shrewd,9,9,20, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,suspicious,9,9,5, , , , , , , , 
232,1996,2,3,1,3,1,28,99,men,traditional,7,7,43,5,ties to older generation,nationalism,4, , , , 
232,1996,2,3,1,3,1,28,99,women,conservative,7,7,23, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,cowardly,5,5,8, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,cruel,15,15,1, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,deceitful,9,9,1, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,imitative,16,16,5,4,clothing,follow husbands, , , , , 
232,1996,2,3,1,3,1,28,99,women,inhibited,5,5,20, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,intelligent,1,1,51,1,school,MIT,1, , , , 
232,1996,2,3,1,3,1,28,99,women,loyal to family ties,7,7,46, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,methodical,11,11,11, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,nationalistic,16,16,15,3,pride in culture,memory of culture, , , , , 
232,1996,2,3,1,3,1,28,99,women,neat,16,16,40, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,quiet,5,5,54,2,submissive to husbands,detached from setting,4, , , , 
232,1996,2,3,1,3,1,28,99,women,scientifically-minded,1,1,34, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,secretive,9,9,22, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,shy,5,5,48, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,superstitious,16,16,9, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,suspicious,9,9,3, , , , , , , , 
232,1996,2,3,1,3,1,28,99,women,traditional,7,7,41,5,ties to family,lack of role in marriage,4, , , , 
232,1996,2,3,1,3,1,28,99,women,unaggressive,5,5,31, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,ambitious,6,6,42,5,classroom,extracurriculum activities,1, , , , 
233,1996,1,3,1,4,1,28,28,men,arrogant,13,13,5, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,conservative,7,7,42, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,honest,10,10,22, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,intelligent,1,1,59,1,classroom,work atmosphere,1, , , , 
233,1996,1,3,1,4,1,28,28,men,loyal to family ties,7,7,55, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,materialistic,16,16,26,4,shopping,cars,2, , , , 
233,1996,1,3,1,4,1,28,28,men,nationalistic,16,16,23, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,neat,16,16,48, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,quiet,5,5,55,2,classroom,party or social gatherings,1, , , , 
233,1996,1,3,1,4,1,28,28,men,reserved,5,5,42, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,scientifically-minded,1,1,65, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,sophisticated,8,8,19,3,date,night out on town,2, , , , 
233,1996,1,3,1,4,1,28,28,men,straightforward,10,10,15, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,traditional,7,7,44, , , , , , , , 
233,1996,1,3,1,4,1,28,28,men,unaggressive,5,5,26, , , , , , , , 
233,1996,1,3,1,4,1,28,28,women,arrogant,13,13,4, , , , , , , , 
233,1996,1,3,1,4,1,28,28,women,attractive,3,3,24, , , , , , , , 
233,1996,1,3,1,4,1,28,28,women,conceited,13,13,7, , , , , , , , 
233,1996,1,3,1,4,1,28,28,women,exotic,3,3,18, , , , , , , , 
233,1996,1,3,1,4,1,28,28,women,loyal to family ties,7,7,47,3,family oriented,*,4, , , , 
233,1996,1,3,1,4,1,28,28,women,materialistic,16,16,20, , , , , , , , 
233,1996,1,3,1,4,1,28,28,women,neat,16,16,41, , , , , , , , 
233,1996,1,3,1,4,1,28,28,women,quiet,5,5,55,2,classroom settings,*,1, , , , 
233,1996,1,3,1,4,1,28,28,women,reserved,5,5,41, , , , , , , , 
233,1996,1,3,1,4,1,28,28,women,shy,5,5,49,1,social gathering,*,2, , , , 
233,1996,1,3,1,4,1,28,28,women,sophisticated,8,8,21,5,date,type of dress,2, , , , 
233,1996,1,3,1,4,1,28,28,women,straightforward,10,10,10, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,ambitious,6,6,5,4,school, ,1, , , , 
234,1996,3,4,1,3,3,68,31,men,conservative,7,7,4, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,conventional,7,7,1, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,courteous,14,14,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,efficient,11,11,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,generous,14,14,1, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,honest,10,10,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,industrious,6,6,5,2,school, ,1, , , , 
234,1996,3,4,1,3,3,68,31,men,inhibited,5,5,2, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,intelligent,1,1,5,1,school, ,1, , , , 
234,1996,3,4,1,3,3,68,31,men,loyal to family ties,7,7,5, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,methodical,11,11,4, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,nationalistic,16,16,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,neat,16,16,5,5,home, ,4, , , , 
234,1996,3,4,1,3,3,68,31,men,persistent,11,11,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,practical,11,11,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,progressive,8,8,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,quiet,5,5,4, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,reserved,5,5,5, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,scientifically-minded,1,1,5,3,school, ,1, , , , 
234,1996,3,4,1,3,3,68,31,men,sensitive,14,14,1, , , , , , , , 
234,1996,3,4,1,3,3,68,31,men,shy,5,5,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,artistic,16,16,1, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,attractive,3,3,1, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,dependent,5,5,4, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,faithful,7,7,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,industrious,6,6,2, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,inhibited,5,5,2, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,intelligent,1,1,3,1,class, ,1, , , , 
234,1996,3,4,1,3,3,68,31,women,loyal to family ties,7,7,3,5, , , , , , , 
234,1996,3,4,1,3,3,68,31,women,neat,16,16,4, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,nurturant,14,14,2, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,passionate,3,3,1, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,quiet,5,5,5,2,outside, ,2, , , , 
234,1996,3,4,1,3,3,68,31,women,religious,16,16,3, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,secretive,9,9,3,3,"friends, w/", ,2, , , , 
234,1996,3,4,1,3,3,68,31,women,sensitive,14,14,1, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,shy,5,5,4,4,around people, ,2, , , , 
234,1996,3,4,1,3,3,68,31,women,traditional,7,7,5, , , , , , , , 
234,1996,3,4,1,3,3,68,31,women,unaggressive,5,5,5, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,ambitious,6,6,43, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,courteous,14,14,20, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,faithful,7,7,20, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,gregarious,6,6,3, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,individualistic,8,8,15, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,industrious,6,6,42,3,work,school,3, , , , 
235,1996,4,3,1,1,5,99,99,men,intelligent,1,1,60,1,classroom,work,1, , , , 
235,1996,4,3,1,1,5,99,99,men,loyal to family ties,7,7,56, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,persistent,11,11,32,5,work,school,3, , , , 
235,1996,4,3,1,1,5,99,99,men,practical,11,11,29, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,scientifically-minded,1,1,66,2,chemistry lab,math class,1, , , , 
235,1996,4,3,1,1,5,99,99,men,sensitive,14,14,14, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,sophisticated,8,8,20, , , , , , , , 
235,1996,4,3,1,1,5,99,99,men,straightforward,10,10,16,4,class,work,1, , , , 
235,1996,4,3,1,1,5,99,99,men,unaggressive,5,5,27, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,artistic,16,16,21, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,conventional,7,7,17, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,courteous,14,14,29, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,faithful,7,7,27, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,generous,14,14,8, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,honest,10,10,18, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,intelligent,1,1,52,1,school,class discussion,1, , , , 
235,1996,4,3,1,1,5,99,99,women,loyal to family ties,7,7,48,4,close ties with them,standing up for them,2, , , , 
235,1996,4,3,1,1,5,99,99,women,neat,16,16,42, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,nurturant,14,14,13, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,quiet,5,5,56,2,w/ friends,school,2, , , , 
235,1996,4,3,1,1,5,99,99,women,reserved,5,5,42, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,shy,5,5,50,3,w/ friends,school,2, , , , 
235,1996,4,3,1,1,5,99,99,women,traditional,7,7,42, , , , , , , , 
235,1996,4,3,1,1,5,99,99,women,unaggressive,5,5,32,5,in fight with friend,in work situation,2, , , , 
236,1996,2,3,1,3,5,99,99,men,ambitious,6,6,44, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,conceited,13,13,9, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,deceitful,9,9,6, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,efficient,11,11,40, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,individualistic,8,8,16, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,intelligent,1,1,61,1,classroom, ,1, , , , 
236,1996,2,3,1,3,5,99,99,men,loyal to family ties,7,7,57,5, , , , , , , 
236,1996,2,3,1,3,5,99,99,men,materialistic,16,16,27,3,dress on campus, , , , , , 
236,1996,2,3,1,3,5,99,99,men,nationalistic,16,16,24,2,campus,society,1, , , , 
236,1996,2,3,1,3,5,99,99,men,neat,16,16,49, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,quiet,5,5,56, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,rude,13,13,9, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,scientifically-minded,1,1,67,4,science class, ,1, , , , 
236,1996,2,3,1,3,5,99,99,men,secretive,9,9,29, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,shy,5,5,33, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,sophisticated,8,8,21, , , , , , , , 
236,1996,2,3,1,3,5,99,99,men,traditional,7,7,45, , , , , , , , 
236,1996,2,3,1,3,5,99,99,women,conventional,7,7,18, , , , , , , , 
236,1996,2,3,1,3,5,99,99,women,exotic,3,3,19, , , , , , , , 
236,1996,2,3,1,3,5,99,99,women,individualistic,8,8,10, , , , , , , , 
236,1996,2,3,1,3,5,99,99,women,intelligent,1,1,53,1,class, ,1, , , , 
236,1996,2,3,1,3,5,99,99,women,loyal to family ties,7,7,49, , , , , , , , 
236,1996,2,3,1,3,5,99,99,women,materialistic,16,16,21,3,dress, , , , , , 
236,1996,2,3,1,3,5,99,99,women,nationalistic,16,16,16, , , , , , , , 
236,1996,2,3,1,3,5,99,99,women,neat,16,16,43,5,dress, , , , , , 
236,1996,2,3,1,3,5,99,99,women,quiet,5,5,57, , , , , , , , 
236,1996,2,3,1,3,5,99,99,women,scientifically-minded,1,1,35, , , , , , , , 
236,1996,2,3,1,3,5,99,99,women,shy,5,5,51,2,social settings, ,2, , , , 
236,1996,2,3,1,3,5,99,99,women,traditional,7,7,43,4,behavior, , , , , , 
238,1996,2,4,2,4,1,6,9,men,ambitious,6,6,6, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,asexual,4,4,1, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,conceited,13,13,4,2,school competition,tests,1, , , , 
238,1996,2,4,2,4,1,6,9,men,cowardly,5,5,1, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,deceitful,9,9,1, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,efficient,11,11,4,4,homework,projects,1, , , , 
238,1996,2,4,2,4,1,6,9,men,evasive,9,9,3, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,faithful,7,7,3, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,honest,10,10,4, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,industrious,6,6,6, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,intelligent,1,1,6,1,car factory,computer factory,3, , , , 
238,1996,2,4,2,4,1,6,9,men,loyal to family ties,7,7,6, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,progressive,8,8,4, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,quiet,5,5,5,5,public meetings,dates,2, , , , 
238,1996,2,4,2,4,1,6,9,men,reserved,5,5,6, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,revengeful,15,15,1, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,rude,13,13,3, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,rude,13,13,2,3,school competition,on the T looking for a seat,1, , , , 
238,1996,2,4,2,4,1,6,9,men,scientifically-minded,1,1,6, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,secretive,9,9,3, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,shrewd,9,9,2, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,sophisticated,8,8,2, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,straightforward,10,10,3, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,suspicious,9,9,2, , , , , , , , 
238,1996,2,4,2,4,1,6,9,men,traditional,7,7,4, , , , , , , , 
238,1996,2,4,2,4,1,6,9,women,artistic,16,16,2,2,ballet,art classes,6, , , , 
238,1996,2,4,2,4,1,6,9,women,courteous,14,14,3, , , , , , , , 
238,1996,2,4,2,4,1,6,9,women,deceitful,9,9,1, , , , , , , , 
238,1996,2,4,2,4,1,6,9,women,effeminate,4,4,1, , , , , , , , 
